Employee_ID,Employee_Name,Department,Role,Base_Salary,Overtime_Hours,Overtime_Pay,Bonuses,Deductions,Net_Pay
3928,Employee_348,HR,Recruiter,69688.21,9.89,497.03,4614.19,4060.45,70738.98
3929,Employee_458,Marketing,SEO Specialist,78559.56,9.96,564.27,4167.89,9175.23,74116.49
3930,Employee_37,Sales,Account Manager,95149.94,11.33,777.44,15249.12,4793.99,106382.51
3931,Employee_118,Engineering,Software Engineer,118106.64,0.07,5.96,17558.98,9518.9,126152.68
3932,Employee_201,Sales,Sales Executive,72501.2,5.43,283.9,1307.71,5675.86,68416.95
3933,Employee_8,HR,Recruiter,83567.22,0.77,46.4,11143.04,12440.25,82316.41
3934,Employee_69,Finance,Accountant,79215.71,11.78,672.95,10844.14,6767.61,83965.19
3935,Employee_108,HR,Recruiter,64312.62,4.98,230.97,6978.49,9611.64,61910.44
3936,Employee_106,Finance,Accountant,78888.19,5.77,328.26,1109.23,11031.38,69294.3
3937,Employee_407,Engineering,Software Engineer,105130.02,4.19,317.66,10144.86,12529.25,103063.29
3938,Employee_129,Customer Support,Support Specialist,58606.4,12.77,539.71,10070.73,6211.66,63005.18
3939,Employee_39,Engineering,Data Scientist,103730.54,16.05,1200.63,4073.99,8335.76,100669.4
3940,Employee_232,Marketing,Marketing Manager,76549.94,5.75,317.42,2995.23,10943.48,68919.11
3941,Employee_9,Sales,Account Manager,105338.79,19.07,1448.66,10311.99,12358.78,104740.66
3942,Employee_345,Product,Product Manager,135486.09,11.18,1092.36,7660.41,7978.77,136260.09
3943,Employee_156,Customer Support,Customer Success Manager,70001.96,0.11,5.55,3681.87,8741.11,64948.27
3944,Employee_142,Customer Support,Customer Success Manager,83188.19,5.26,315.56,7084.13,11374.14,79213.74
3945,Employee_385,Finance,Accountant,70656.37,5.55,282.8,344.87,7077.65,64206.39
3946,Employee_368,Product,Product Manager,131026.37,2.45,231.5,11589.16,17012.28,125834.75
3947,Employee_350,Customer Support,Customer Success Manager,70966.98,2.3,117.71,13887.85,5489.17,79483.37
3948,Employee_162,Engineering,Data Scientist,150203.33,19.37,2098.15,11296.45,20058.6,143539.33
3949,Employee_285,HR,Recruiter,71014.23,12.69,649.88,1221.56,8508.23,64377.44
3950,Employee_348,HR,Recruiter,69688.21,6.79,341.24,7639.61,3896.42,73772.64
3951,Employee_383,Product,UI/UX Designer,118502.28,11.2,957.13,18231.13,7163.56,130526.98
3952,Employee_70,Customer Support,Support Specialist,63171.57,2.4,109.34,12080.6,7412.29,67949.22
3953,Employee_29,Product,UI/UX Designer,106964.69,9.04,697.33,682.05,13557.53,94786.54
3954,Employee_65,HR,HR Manager,91997.17,11.72,777.55,29.67,6204.32,86600.07
3955,Employee_9,Sales,Account Manager,105338.79,1.86,141.3,10458.24,7495.02,108443.31
3956,Employee_309,Product,Product Manager,111718.14,11.39,917.65,7410.59,7665.04,112381.34
3957,Employee_206,Product,UI/UX Designer,108796.85,2.93,229.89,4814.24,6436.95,107404.03
3958,Employee_125,Sales,Sales Executive,103004.58,4.48,332.78,7521.35,8439.45,102419.26
3959,Employee_191,Finance,Accountant,73905.53,18.66,994.53,12626.25,8188.8,79337.51
3960,Employee_488,Customer Support,Support Specialist,58815.11,1.71,72.53,7283.13,5318.73,60852.04
3961,Employee_437,HR,Recruiter,62033.47,11.41,510.43,7303.92,4666.7,65181.12
3962,Employee_381,Customer Support,Support Specialist,65083.74,6.27,294.28,4475.91,5335.93,64518.0
3963,Employee_244,Finance,Accountant,72753.72,15.79,828.45,11424.54,10665.9,74340.81
3964,Employee_351,Finance,Financial Analyst,80067.6,15.79,911.73,13390.51,5284.6,89085.24
3965,Employee_98,HR,Recruiter,62200.22,0.35,15.7,12354.25,5889.93,68680.24
3966,Employee_45,Marketing,SEO Specialist,78414.73,9.22,521.38,8026.55,10819.44,76143.22
3967,Employee_53,Customer Support,Support Specialist,51882.42,5.57,208.4,7203.13,5225.11,54068.84
3968,Employee_90,HR,HR Manager,86745.46,2.1,131.37,1894.83,11707.63,77064.03
3969,Employee_208,Engineering,Data Scientist,122722.27,6.25,553.14,11578.65,14295.09,120558.97
3970,Employee_137,HR,HR Manager,86105.93,15.71,975.52,7204.21,4721.39,89564.27
3971,Employee_82,Marketing,Marketing Manager,79216.73,18.14,1036.29,4412.1,11111.85,73553.27
3972,Employee_446,HR,HR Manager,84320.81,2.06,125.27,10468.2,7716.13,87198.15
3973,Employee_206,Product,UI/UX Designer,108796.85,1.49,116.9,15261.25,5597.85,118577.15
3974,Employee_6,Sales,Account Manager,102192.95,13.71,1010.38,7998.59,9727.62,101474.3
3975,Employee_358,Customer Support,Customer Success Manager,83781.65,5.25,317.2,16602.63,7451.77,93249.71
3976,Employee_399,Sales,Sales Executive,89522.7,19.32,1247.29,6846.03,7047.97,90568.05
3977,Employee_184,Product,Product Manager,132204.26,10.75,1024.9,20812.57,10088.78,143952.95
3978,Employee_310,HR,HR Manager,89918.54,6.94,450.03,2204.84,8943.07,83630.34
3979,Employee_302,Sales,Sales Executive,81256.53,2.75,161.15,3029.2,9813.98,74632.9
3980,Employee_483,HR,Recruiter,75872.64,5.34,292.18,1173.02,9719.72,67618.12
3981,Employee_462,Sales,Account Manager,84405.31,2.88,175.3,1843.71,12454.34,73969.98
3982,Employee_176,Product,UI/UX Designer,114770.41,9.56,791.25,1921.46,8706.28,108776.84
3983,Employee_136,Customer Support,Support Specialist,52510.59,11.67,441.92,3841.62,5639.93,51154.2
3984,Employee_352,Engineering,Software Engineer,112684.15,12.92,1049.91,709.48,6061.43,108382.11
3985,Employee_478,Sales,Account Manager,101398.85,10.59,774.38,14872.23,15083.32,101962.14
3986,Employee_26,Product,UI/UX Designer,104731.49,9.91,748.48,13933.94,14318.2,105095.71
3987,Employee_270,Marketing,Marketing Manager,93602.72,5.51,371.94,1960.51,8489.36,87445.81
3988,Employee_458,Marketing,SEO Specialist,78559.56,11.68,661.71,9393.63,6809.71,81805.19
3989,Employee_428,HR,Recruiter,68537.75,12.51,618.32,4071.43,9115.31,64112.19
3990,Employee_295,Product,UI/UX Designer,89391.46,1.5,96.7,8314.0,9714.83,88087.33
3991,Employee_428,HR,Recruiter,68537.75,4.31,213.03,9567.25,6466.99,71851.04
3992,Employee_481,HR,Recruiter,79195.58,1.38,78.81,7494.26,6298.76,80469.89
3993,Employee_366,Engineering,Software Engineer,91515.56,0.73,48.18,11267.77,13539.01,89292.5
3994,Employee_222,Marketing,SEO Specialist,87534.39,7.35,463.97,14937.45,12562.49,90373.32
3995,Employee_403,Customer Support,Customer Success Manager,65946.59,8.27,393.3,3316.18,6512.98,63143.09
3996,Employee_54,Engineering,Software Engineer,118746.07,11.31,968.52,4971.57,10201.56,114484.6
3997,Employee_131,HR,HR Manager,70126.21,2.81,142.11,271.03,8629.76,61909.59
3998,Employee_105,Sales,Account Manager,76655.51,7.91,437.27,11414.55,6917.61,81589.72
3999,Employee_19,Engineering,DevOps Engineer,105789.24,1.2,91.55,5672.31,6080.34,105472.76
4000,Employee_81,Marketing,Marketing Manager,85981.08,18.83,1167.57,13236.08,6864.76,93519.97
4001,Employee_113,Marketing,SEO Specialist,79911.38,10.08,580.89,7916.05,5161.34,83246.98
4002,Employee_457,Customer Support,Support Specialist,63546.35,17.93,821.67,4375.97,7885.96,60858.03
4003,Employee_30,Engineering,Software Engineer,116960.69,6.65,560.91,867.87,14221.27,104168.2
4004,Employee_301,Customer Support,Customer Success Manager,69794.28,16.37,823.94,6339.13,5010.02,71947.33
4005,Employee_475,Finance,Accountant,63402.58,4.22,192.95,9476.24,3895.15,69176.62
4006,Employee_66,Customer Support,Customer Success Manager,65321.41,14.53,684.46,3214.01,8447.67,60772.21
4007,Employee_191,Finance,Accountant,73905.53,18.81,1002.52,13659.36,5658.0,82909.41
4008,Employee_339,Customer Support,Customer Success Manager,79059.43,18.91,1078.13,14884.94,7160.68,87861.82
4009,Employee_172,Marketing,Marketing Manager,76977.31,14.27,792.16,50.05,5453.15,72366.37
4010,Employee_61,Marketing,SEO Specialist,85105.8,10.23,627.86,8609.28,6719.63,87623.31
4011,Employee_65,HR,HR Manager,91997.17,13.15,872.43,1428.18,5121.45,89176.33
4012,Employee_294,Marketing,SEO Specialist,72363.93,15.2,793.22,5592.46,7503.2,71246.41
4013,Employee_363,Engineering,DevOps Engineer,107611.44,17.93,1391.45,12140.0,15958.27,105184.62
4014,Employee_426,Marketing,Marketing Manager,82738.51,10.64,634.86,16024.64,4760.42,94637.59
4015,Employee_341,Product,UI/UX Designer,103161.6,11.96,889.77,17411.68,11321.02,110142.03
4016,Employee_30,Engineering,Software Engineer,116960.69,3.84,323.89,11220.35,11539.18,116965.75
4017,Employee_421,Engineering,Data Scientist,100666.63,1.36,98.73,12682.19,5835.04,107612.51
4018,Employee_183,Marketing,SEO Specialist,89277.57,11.05,711.43,17073.65,4642.41,102420.24
4019,Employee_53,Customer Support,Support Specialist,51882.42,5.38,201.29,214.99,4422.58,47876.12
4020,Employee_320,Finance,Financial Analyst,79891.04,12.96,746.67,4029.42,4317.14,80349.99
4021,Employee_275,Sales,Sales Executive,88385.37,3.51,223.73,2116.16,7418.26,83307.0
4022,Employee_364,Sales,Sales Executive,72791.65,19.4,1018.38,2492.81,9013.58,67289.26
4023,Employee_208,Engineering,Data Scientist,122722.27,9.21,815.1,10762.11,16158.38,118141.1
4024,Employee_201,Sales,Sales Executive,72501.2,4.11,214.89,3546.02,9282.13,66979.98
4025,Employee_48,Customer Support,Support Specialist,55796.53,14.7,591.5,6305.38,6912.93,55780.48
4026,Employee_274,Finance,Financial Analyst,73212.96,10.91,576.02,6786.89,8665.67,71910.2
4027,Employee_367,HR,Recruiter,74387.34,10.36,555.76,11423.23,4778.74,81587.59
4028,Employee_327,Product,Product Manager,124860.61,11.61,1045.41,13419.0,13185.73,126139.29
4029,Employee_47,HR,Recruiter,69703.57,6.93,348.35,617.07,7178.94,63490.05
4030,Employee_337,Sales,Account Manager,101678.67,5.27,386.43,7051.87,15225.64,93891.33
4031,Employee_26,Product,UI/UX Designer,104731.49,13.96,1054.36,1906.3,13468.42,94223.73
4032,Employee_240,Customer Support,Support Specialist,54892.73,7.23,286.21,8671.68,4606.95,59243.67
4033,Employee_220,Engineering,Software Engineer,144989.51,15.8,1652.04,4819.06,20706.33,130754.28
4034,Employee_363,Engineering,DevOps Engineer,107611.44,4.49,348.44,8725.47,11830.16,104855.19
4035,Employee_276,Product,Product Manager,140327.37,4.08,412.89,11157.71,18194.27,133703.7
4036,Employee_238,Marketing,SEO Specialist,71757.68,15.39,796.41,380.76,10051.63,62883.22
4037,Employee_13,Engineering,DevOps Engineer,127605.42,7.7,708.58,16574.08,18612.0,126276.08
4038,Employee_240,Customer Support,Support Specialist,54892.73,14.2,562.12,6980.0,6813.64,55621.21
4039,Employee_238,Marketing,SEO Specialist,71757.68,18.41,952.69,1870.93,10182.04,64399.26
4040,Employee_238,Marketing,SEO Specialist,71757.68,5.3,274.27,5368.18,10202.74,67197.39
4041,Employee_326,Finance,Financial Analyst,83183.57,3.64,218.36,16114.12,8492.46,91023.59
4042,Employee_476,Product,Product Manager,148152.58,7.4,790.62,27997.8,19959.7,156981.3
4043,Employee_483,HR,Recruiter,75872.64,10.05,549.89,3498.44,8842.25,71078.72
4044,Employee_321,Sales,Sales Executive,87841.57,9.94,629.67,7636.05,5110.78,90996.51
4045,Employee_280,Engineering,Software Engineer,98211.37,17.33,1227.41,18651.85,12896.87,105193.76
4046,Employee_222,Marketing,SEO Specialist,87534.39,11.31,713.95,14504.22,8775.66,93976.9
4047,Employee_368,Product,Product Manager,131026.37,5.02,474.34,22113.55,14662.76,138951.5
4048,Employee_76,Customer Support,Support Specialist,69179.84,3.35,167.13,1966.78,4840.37,66473.38
4049,Employee_434,HR,Recruiter,72393.34,13.22,690.17,13276.07,9660.94,76698.64
4050,Employee_335,Product,UI/UX Designer,86676.59,19.09,1193.26,5529.43,12783.58,80615.7
4051,Employee_487,Sales,Sales Executive,78776.28,8.56,486.29,1170.04,8908.0,71524.61
4052,Employee_317,Marketing,Marketing Manager,97191.0,15.86,1111.62,3449.35,9407.47,92344.5
4053,Employee_62,Engineering,Software Engineer,107991.42,13.84,1077.84,1902.01,12378.86,98592.41
4054,Employee_152,Product,UI/UX Designer,95550.36,15.03,1035.66,7903.91,10997.96,93491.97
4055,Employee_471,Marketing,Marketing Manager,103332.13,6.14,457.54,2620.4,14079.85,92330.22
4056,Employee_225,Sales,Sales Executive,87872.15,14.96,948.01,16137.16,6885.66,98071.66
4057,Employee_432,Product,Product Manager,143714.09,14.89,1543.2,8994.37,13714.73,140536.93
4058,Employee_17,Product,UI/UX Designer,94594.4,1.14,77.77,15024.19,13072.06,96624.3
4059,Employee_240,Customer Support,Support Specialist,54892.73,18.3,724.43,9738.4,3295.25,62060.31
4060,Employee_464,Sales,Account Manager,77963.26,1.92,107.95,6343.23,9783.08,74631.36
4061,Employee_165,Product,UI/UX Designer,83457.92,15.09,908.21,15369.02,9009.41,90725.74
4062,Employee_318,Sales,Sales Executive,80543.81,6.83,396.72,2833.38,11865.67,71908.24
4063,Employee_341,Product,UI/UX Designer,103161.6,0.38,28.27,5627.57,12880.98,95936.46
4064,Employee_34,Finance,Financial Analyst,71525.86,18.39,948.58,13625.0,4343.61,81755.83
4065,Employee_323,Engineering,Software Engineer,118872.17,0.29,24.86,23442.16,13459.64,128879.55
4066,Employee_263,Finance,Accountant,68914.7,17.03,846.36,4918.85,6972.64,67707.27
4067,Employee_154,HR,HR Manager,96645.9,7.19,501.12,3931.23,9969.57,91108.68
4068,Employee_434,HR,Recruiter,72393.34,1.44,75.18,7158.06,8065.24,71561.34
4069,Employee_399,Sales,Sales Executive,89522.7,19.67,1269.89,8034.12,11804.5,87022.21
4070,Employee_434,HR,Recruiter,72393.34,15.39,803.46,9989.81,7021.46,76165.15
4071,Employee_327,Product,Product Manager,124860.61,8.28,745.56,22028.03,13890.48,133743.72
4072,Employee_242,Customer Support,Support Specialist,59933.88,13.36,577.44,7561.4,5485.3,62587.42
4073,Employee_301,Customer Support,Customer Success Manager,69794.28,13.14,661.37,11023.42,8779.38,72699.69
4074,Employee_189,Customer Support,Support Specialist,51483.06,5.73,212.74,9984.16,4517.56,57162.4
4075,Employee_93,Engineering,Software Engineer,119764.99,17.99,1553.78,10813.12,7575.2,124556.69
4076,Employee_115,Engineering,DevOps Engineer,108823.42,11.52,904.07,20322.28,15251.82,114797.95
4077,Employee_238,Marketing,SEO Specialist,71757.68,12.44,643.75,5095.19,7040.33,70456.29
4078,Employee_5,Marketing,SEO Specialist,63367.25,5.08,232.14,12263.19,9062.67,66799.91
4079,Employee_52,Sales,Sales Executive,71454.59,7.79,401.42,1681.84,8255.77,65282.08
4080,Employee_148,HR,Recruiter,73983.8,5.31,283.31,4238.71,4804.49,73701.33
4081,Employee_79,Engineering,Software Engineer,113808.36,3.24,265.92,21362.51,8615.99,126820.8
4082,Employee_159,Sales,Sales Executive,115150.24,17.77,1475.64,18109.53,10783.26,123952.15
4083,Employee_388,Customer Support,Customer Success Manager,69913.65,9.14,460.83,4568.75,8976.49,65966.74
4084,Employee_256,Marketing,SEO Specialist,61828.07,15.0,668.81,6904.64,7617.64,61783.88
4085,Employee_500,Sales,Sales Executive,98947.75,3.88,276.86,10193.08,9724.31,99693.38
4086,Employee_393,Finance,Financial Analyst,94363.94,14.95,1017.36,13906.5,13184.48,96103.32
4087,Employee_366,Engineering,Software Engineer,91515.56,18.19,1200.48,10585.59,10503.27,92798.36
4088,Employee_105,Sales,Account Manager,76655.51,15.87,877.3,11148.82,9155.4,79526.23
4089,Employee_359,HR,HR Manager,72819.02,4.89,256.79,3932.83,8156.33,68852.31
4090,Employee_144,Sales,Sales Executive,91813.2,4.53,299.94,9261.31,5058.53,96315.92
4091,Employee_301,Customer Support,Customer Success Manager,69794.28,13.61,685.02,9968.83,9457.47,70990.66
4092,Employee_94,Sales,Sales Executive,94959.67,6.23,426.63,12123.31,11308.75,96200.86
4093,Employee_353,Finance,Accountant,82442.37,4.35,258.62,7176.58,11730.04,78147.53
4094,Employee_157,Engineering,DevOps Engineer,119119.41,8.64,742.21,18169.46,12891.98,125139.1
4095,Employee_58,Product,UI/UX Designer,93673.58,15.48,1045.72,615.29,10756.13,84578.46
4096,Employee_79,Engineering,Software Engineer,113808.36,13.36,1096.5,9330.2,9790.88,114444.18
4097,Employee_79,Engineering,Software Engineer,113808.36,7.47,613.09,7038.02,8315.9,113143.57
4098,Employee_371,Marketing,SEO Specialist,86255.93,2.98,185.37,11086.43,10040.6,87487.13
4099,Employee_244,Finance,Accountant,72753.72,9.47,496.86,12187.66,10431.6,75006.64
4100,Employee_486,Customer Support,Customer Success Manager,78812.07,16.46,935.51,3421.81,8255.51,74913.88
4101,Employee_295,Product,UI/UX Designer,89391.46,2.11,136.02,12046.39,5937.55,95636.32
4102,Employee_412,Engineering,Data Scientist,156938.86,9.82,1111.4,4731.11,8334.27,154447.1
4103,Employee_401,Marketing,Marketing Manager,105533.7,6.22,473.38,14788.02,9739.16,111055.94
4104,Employee_253,Sales,Account Manager,103007.38,5.98,444.22,11098.87,14587.39,99963.08
4105,Employee_55,Marketing,Marketing Manager,81947.1,14.33,846.85,599.06,5475.37,77917.64
4106,Employee_49,HR,HR Manager,84516.77,6.38,388.86,9546.98,5304.86,89147.75
4107,Employee_12,Marketing,SEO Specialist,69282.08,8.31,415.19,8469.29,5862.99,72303.57
4108,Employee_282,Product,UI/UX Designer,115364.11,13.71,1140.61,13526.62,10566.24,119465.1
4109,Employee_400,Engineering,Software Engineer,135118.26,8.13,792.2,3463.61,17710.91,121663.16
4110,Employee_434,HR,Recruiter,72393.34,3.65,190.55,8245.39,4682.53,76146.75
4111,Employee_401,Marketing,Marketing Manager,105533.7,16.59,1262.6,861.83,12822.12,94836.01
4112,Employee_156,Customer Support,Customer Success Manager,70001.96,13.22,667.37,2487.04,4110.22,69046.15
4113,Employee_275,Sales,Sales Executive,88385.37,3.02,192.49,12476.83,10730.3,90324.39
4114,Employee_114,Product,UI/UX Designer,107065.21,15.6,1204.48,3865.57,13813.74,98321.52
4115,Employee_301,Customer Support,Customer Success Manager,69794.28,1.6,80.53,6641.18,6257.52,70258.47
4116,Employee_256,Marketing,SEO Specialist,61828.07,18.25,813.72,4816.46,7007.96,60450.29
4117,Employee_389,Sales,Sales Executive,76662.36,12.44,687.75,3508.83,4993.82,75865.12
4118,Employee_169,Engineering,Software Engineer,129605.63,7.6,710.34,12509.13,16991.48,125833.62
4119,Employee_353,Finance,Accountant,82442.37,7.12,423.31,1193.34,6626.57,77432.45
4120,Employee_330,Product,Product Manager,137055.41,0.3,29.65,13773.93,12599.52,138259.47
4121,Employee_274,Finance,Financial Analyst,73212.96,5.7,300.95,9803.53,3961.75,79355.69
4122,Employee_286,Engineering,Data Scientist,142446.53,12.3,1263.53,12978.86,12711.15,143977.77
4123,Employee_355,HR,Recruiter,74244.99,3.85,206.14,13236.61,11010.77,76676.97
4124,Employee_451,Product,Product Manager,137426.48,14.98,1484.6,17843.1,16751.95,140002.23
4125,Employee_149,Product,UI/UX Designer,97924.05,12.44,878.49,13376.98,13805.88,98373.64
4126,Employee_385,Finance,Accountant,70656.37,1.77,90.19,12781.84,9778.26,73750.14
4127,Employee_438,Finance,Financial Analyst,77468.2,19.92,1112.86,829.39,4230.98,75179.47
4128,Employee_493,Sales,Sales Executive,87407.49,8.35,526.34,5424.93,12192.72,81166.04
4129,Employee_92,HR,Recruiter,70659.98,2.14,109.05,13824.24,9834.65,74758.62
4130,Employee_41,HR,Recruiter,77665.37,10.94,612.73,7359.28,5121.87,80515.51
4131,Employee_495,Engineering,Software Engineer,90164.25,5.52,358.92,15743.9,6110.72,100156.35
4132,Employee_45,Marketing,SEO Specialist,78414.73,17.82,1007.7,7488.83,7173.94,79737.32
4133,Employee_190,Sales,Sales Executive,107110.25,0.62,47.89,4831.54,14209.2,97780.48
4134,Employee_99,Marketing,SEO Specialist,70291.63,3.49,176.91,2116.7,4889.97,67695.27
4135,Employee_408,Sales,Sales Executive,83733.28,19.7,1189.58,4772.75,11265.38,78430.23
4136,Employee_318,Sales,Sales Executive,80543.81,10.47,608.14,3318.01,8777.67,75692.29
4137,Employee_240,Customer Support,Support Specialist,54892.73,11.13,440.59,7218.08,6202.77,56348.63
4138,Employee_258,Engineering,Data Scientist,148161.78,2.28,243.61,19749.07,8115.05,160039.41
4139,Employee_305,Customer Support,Customer Success Manager,67740.47,15.81,772.34,4083.53,6971.31,65625.03
4140,Employee_488,Customer Support,Support Specialist,58815.11,4.4,186.62,6672.73,8479.22,57195.24
4141,Employee_60,Product,Product Manager,144850.02,15.21,1588.82,28003.15,9282.94,165159.05
